camis,inspection_date,dba,boro,zipcode,cuisine,score,grade,action,violation_count,critical_count,failed,latitude,longitude,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,food_complaints_total,rodent_complaints,food_safety_complaints,median_household_income,total_population,white_population,inspection_year,inspection_month,inspection_dow,inspection_quarter,is_weekend,prev_score,prev_failed,inspection_count,score_trend,grade_available,has_yelp,is_first_inspection,has_history,cuisine_grouped,yelp_category_primary,white_pct,score_bucket,has_location
41297164,2024-02-07,TASTE OF CHINA,BROOKLYN,11228,Chinese,11.0,,Violations were cited in the following area(s).,2,1,0,40.618488390446,-74.009296859993,3.3,23.0,1.0,chinese,0.0,1.5583333333333331,8.1,-3.7,0.0,0.0,0.0,8.941666666666666,16.558333333333334,18.5,15.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,2,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Chinese,chinese,0.4037900896395757,A,1
41297164,2024-12-02,TASTE OF CHINA,BROOKLYN,11228,Chinese,12.0,A,Violations were cited in the following area(s).,2,1,0,40.618488390446,-74.009296859993,3.3,23.0,1.0,chinese,0.0,-0.45,4.0,-3.2,0.0,0.0,0.0,6.320833333333333,15.654166666666669,11.375,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,12,0,4,0,11.0,0.0,2,1.0,1,1,0,1,Chinese,chinese,0.4037900896395757,A,1
41297316,2023-05-03,CHIPOTLE MEXICAN GRILL,MANHATTAN,10019,Tex-Mex,4.0,A,Violations were cited in the following area(s).,1,0,0,40.763159320448,-73.985452134778,2.3,164.0,2.0,"mexican,hotdogs",0.0,9.475,12.6,5.8,0.7000000000000001,0.7000000000000001,0.0,10.320833333333333,20.679166666666667,78.29166666666667,19.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,mexican,0.5121628904401145,A,1
41297316,2024-05-02,CHIPOTLE MEXICAN GRILL,MANHATTAN,10019,Tex-Mex,7.0,A,Violations were cited in the following area(s).,1,1,0,40.763159320448,-73.985452134778,2.3,164.0,2.0,"mexican,hotdogs",0.0,18.354166666666668,27.8,10.2,0.0,0.0,0.0,11.816666666666668,23.629166666666663,47.166666666666664,27.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,3,2,0,4.0,0.0,2,3.0,1,1,0,1,Other,mexican,0.5121628904401145,A,1
41297788,2023-01-05,PAGE PLAZA DINER,STATEN ISLAND,10309,American,13.0,A,Violations were cited in the following area(s).,5,0,0,40.522322474955,-74.234960002574,3.8,155.0,2.0,"tradamerican,diners,breakfast_brunch",0.0,10.041666666666666,13.1,7.4,0.0,0.0,0.0,8.129166666666666,15.033333333333331,96.75,2.0,0.0,0.0,96185.0,492925.0,326334.0,2023,1,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,tradamerican,0.6620358066642998,A,1
41297788,2024-02-16,PAGE PLAZA DINER,STATEN ISLAND,10309,American,13.0,A,Violations were cited in the following area(s).,3,1,0,40.522322474955,-74.234960002574,3.8,155.0,2.0,"tradamerican,diners,breakfast_brunch",0.0,1.2916666666666667,5.1,-2.0,0.0,0.0,0.0,19.608333333333334,34.05833333333333,28.708333333333332,0.0,0.0,0.0,96185.0,492925.0,326334.0,2024,2,4,1,0,13.0,0.0,2,0.0,1,1,0,1,American,tradamerican,0.6620358066642998,A,1
41297930,2024-04-04,THE HORNY RAM,MANHATTAN,10022,American,10.0,A,Violations were cited in the following area(s).,2,1,0,40.755163133079,-73.968323403873,4.2,835.0,2.0,"newamerican,bars,venues",1.0,5.675,9.2,3.0,9.1,9.1,0.0,19.504166666666663,36.36666666666667,92.08333333333331,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,newamerican,0.5121628904401145,A,1
41297979,2023-03-16,DUNKIN,BRONX,10467,Donuts,3.0,A,Violations were cited in the following area(s).,1,0,0,40.870102811581,-73.878717860241,1.2,6.0,,"coffee,donuts",0.0,5.5249999999999995,13.4,-1.3,0.0,0.0,0.0,13.541666666666666,24.879166666666663,46.916666666666664,1.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Donuts,coffee,0.1792695407312353,A,1
41297979,2024-03-27,DUNKIN,BRONX,10467,Donuts,24.0,,Violations were cited in the following area(s).,4,3,0,40.870102811581,-73.878717860241,1.2,6.0,,"coffee,donuts",0.0,7.45,10.9,4.8,0.6,0.6,0.0,5.079166666666667,11.983333333333334,99.875,6.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,3,2,1,0,3.0,0.0,2,21.0,0,1,0,1,Donuts,coffee,0.1792695407312353,B,1
41297979,2024-04-22,DUNKIN,BRONX,10467,Donuts,9.0,A,Violations were cited in the following area(s).,2,1,0,40.870102811581,-73.878717860241,1.2,6.0,,"coffee,donuts",0.0,8.700000000000001,15.0,2.1,0.0,0.0,0.0,11.329166666666666,22.016666666666666,10.75,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,4,0,2,0,24.0,0.0,3,-15.0,1,1,0,1,Donuts,coffee,0.1792695407312353,A,1
41297989,2023-05-11,DUNKIN,BRONX,10464,Donuts,12.0,,Violations were cited in the following area(s).,2,2,0,40.855581533999,-73.791487158335,2.2,17.0,1.0,"donuts,coffee",0.0,17.841666666666665,25.4,9.6,0.0,0.0,0.0,10.0375,19.7125,12.166666666666666,6.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Donuts,donuts,0.1792695407312353,A,1
41297989,2023-05-31,DUNKIN,BRONX,10464,Donuts,8.0,A,Violations were cited in the following area(s).,2,1,0,40.855581533999,-73.791487158335,2.2,17.0,1.0,"donuts,coffee",0.0,16.104166666666668,22.6,10.8,0.0,0.0,0.0,8.108333333333333,17.708333333333332,5.416666666666667,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,5,2,2,0,12.0,0.0,2,-4.0,1,1,0,1,Donuts,donuts,0.1792695407312353,A,1
41297989,2023-11-29,DUNKIN,BRONX,10464,Donuts,10.0,A,Violations were cited in the following area(s).,3,2,0,40.855581533999,-73.791487158335,2.2,17.0,1.0,"donuts,coffee",0.0,-1.2125,2.6,-4.3,0.0,0.0,0.0,14.204166666666666,25.59166666666667,36.791666666666664,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,11,2,4,0,8.0,0.0,3,2.0,1,1,0,1,Donuts,donuts,0.1792695407312353,A,1
41297989,2024-12-19,DUNKIN,BRONX,10464,Donuts,4.0,A,Violations were cited in the following area(s).,1,0,0,40.855581533999,-73.791487158335,2.2,17.0,1.0,"donuts,coffee",0.0,4.445833333333334,6.8,0.8,2.6,2.6,0.0,10.508333333333333,25.075,69.41666666666667,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,12,3,4,0,10.0,0.0,4,-6.0,1,1,0,1,Donuts,donuts,0.1792695407312353,A,1
41298039,2023-04-17,REED SMITH,MANHATTAN,10022,American,7.0,A,Violations were cited in the following area(s).,1,1,0,40.758268177392,-73.971054408587,1.0,1.0,,,0.0,14.445833333333333,20.0,11.6,3.1,3.1,0.0,13.916666666666666,27.475,73.625,19.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,unknown,0.5121628904401145,A,1
41298039,2024-07-15,REED SMITH,MANHATTAN,10022,American,8.0,A,Violations were cited in the following area(s).,2,0,0,40.758268177392,-73.971054408587,1.0,1.0,,,0.0,28.8125,35.2,23.1,0.5,0.5,0.0,9.925,21.458333333333332,38.875,23.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,0,3,0,7.0,0.0,2,1.0,1,1,0,1,American,unknown,0.5121628904401145,A,1
41298198,2024-01-08,FAY DA BAKERY,QUEENS,11354,Bakery Products/Desserts,19.0,,Violations were cited in the following area(s).,3,2,0,40.760365907742,-73.829652645831,3.3,62.0,1.0,bakeries,0.0,1.4666666666666666,6.3,-3.2,0.0,0.0,0.0,11.941666666666668,21.84583333333333,12.041666666666666,10.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,1,0,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Bakery Products/Desserts,bakeries,0.3052448592145291,B,1
41298198,2024-04-25,FAY DA BAKERY,QUEENS,11354,Bakery Products/Desserts,20.0,B,Violations were cited in the following area(s).,3,2,0,40.760365907742,-73.829652645831,3.3,62.0,1.0,bakeries,0.0,7.666666666666667,12.3,3.2,0.0,0.0,0.0,13.470833333333331,26.65416666666667,34.458333333333336,5.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,4,3,2,0,19.0,0.0,2,1.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.3052448592145291,B,1
41298198,2024-09-12,FAY DA BAKERY,QUEENS,11354,Bakery Products/Desserts,13.0,A,Violations were cited in the following area(s).,3,1,0,40.760365907742,-73.829652645831,3.3,62.0,1.0,bakeries,0.0,19.5125,26.3,14.9,0.0,0.0,0.0,6.179166666666667,13.866666666666667,39.375,14.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,9,3,3,0,20.0,0.0,3,-7.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.3052448592145291,A,1
41298603,2024-03-26,THE SMITH,MANHATTAN,10003,American,27.0,,Violations were cited in the following area(s).,5,3,0,40.730988349684,-73.988840014972,3.8,2276.0,3.0,"newamerican,breakfast_brunch,cocktailbars",0.0,5.595833333333334,9.9,0.1,0.0,0.0,0.0,12.75,24.225,74.29166666666667,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,1,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,newamerican,0.5121628904401145,B,1
41298603,2024-11-13,THE SMITH,MANHATTAN,10003,American,21.0,B,Violations were cited in the following area(s).,5,1,0,40.730988349684,-73.988840014972,3.8,2276.0,3.0,"newamerican,breakfast_brunch,cocktailbars",0.0,5.133333333333334,9.1,1.4,0.0,0.0,0.0,9.645833333333334,25.058333333333337,3.2916666666666665,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,11,2,4,0,27.0,0.0,2,-6.0,1,1,0,1,American,newamerican,0.5121628904401145,B,1
41298621,2023-10-17,KENNEDY'S CHICKEN & SANDWICH,MANHATTAN,00nan,Chicken,6.0,A,Violations were cited in the following area(s).,2,0,0,0.0,0.0,2.8,4.0,,"sandwiches,southern",0.0,12.183333333333332,16.9,8.2,0.6000000000000001,0.6000000000000001,0.0,9.004166666666666,16.516666666666666,45.083333333333336,21.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,10,1,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Chicken,sandwiches,0.5121628904401145,A,1
41298877,2023-04-19,POPEYES,QUEENS,11423,Chicken,2.0,A,Violations were cited in the following area(s).,1,0,0,40.713676209805,-73.754774883385,1.9,62.0,1.0,"hotdogs,chicken_wings",0.0,10.375,17.5,4.3,0.0,0.0,0.0,14.170833333333334,26.90833333333333,31.208333333333332,9.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,4,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Chicken,hotdogs,0.3052448592145291,A,1
41298877,2024-05-02,POPEYES,QUEENS,11423,Chicken,2.0,A,Violations were cited in the following area(s).,1,0,0,40.713676209805,-73.754774883385,1.9,62.0,1.0,"hotdogs,chicken_wings",0.0,18.354166666666668,27.8,10.2,0.0,0.0,0.0,11.816666666666668,23.629166666666663,47.166666666666664,11.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,5,3,2,0,2.0,0.0,2,0.0,1,1,0,1,Chicken,hotdogs,0.3052448592145291,A,1
41298880,2023-03-24,BURGER KING,BRONX,10472,Hamburgers,10.0,A,Violations were cited in the following area(s).,2,1,0,40.825908152693,-73.862618306538,1.8,20.0,1.0,"hotdogs,burgers",0.0,8.683333333333334,13.1,5.7,0.2,0.2,0.0,10.820833333333333,21.483333333333334,97.75,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,3,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,hotdogs,0.1792695407312353,A,1
41298880,2024-03-07,BURGER KING,BRONX,10472,Hamburgers,4.0,A,Violations were cited in the following area(s).,1,0,0,40.825908152693,-73.862618306538,1.8,20.0,1.0,"hotdogs,burgers",0.0,9.691666666666666,12.6,5.8,3.5,3.5,0.0,21.366666666666664,36.77916666666667,90.58333333333331,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,3,3,1,0,10.0,0.0,2,-6.0,1,1,0,1,Hamburgers,hotdogs,0.1792695407312353,A,1
41299322,2023-03-15,AMOR CUBANO,MANHATTAN,10029,Latin American,13.0,A,Violations were cited in the following area(s).,2,2,0,40.794661070655,-73.942427370666,3.8,628.0,2.0,"cuban,cocktailbars,musicvenues",0.0,3.275,7.1,0.9,0.0,0.0,0.0,33.09166666666667,56.94583333333333,57.041666666666664,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,2,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Latin American,cuban,0.5121628904401145,A,1
41299322,2024-06-25,AMOR CUBANO,MANHATTAN,10029,Latin American,34.0,,Violations were cited in the following area(s).,6,3,1,40.794661070655,-73.942427370666,3.8,628.0,2.0,"cuban,cocktailbars,musicvenues",0.0,26.416666666666668,33.8,20.1,0.0,0.0,0.0,16.691666666666666,30.97083333333333,41.541666666666664,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,6,1,2,0,13.0,0.0,2,21.0,0,1,0,1,Latin American,cuban,0.5121628904401145,C,1
41299322,2024-08-20,AMOR CUBANO,MANHATTAN,10029,Latin American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.794661070655,-73.942427370666,3.8,628.0,2.0,"cuban,cocktailbars,musicvenues",0.0,19.1,22.5,16.5,0.1,0.1,0.0,17.179166666666667,31.0375,38.625,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,8,1,3,0,34.0,1.0,3,-22.0,1,1,0,1,Latin American,cuban,0.5121628904401145,A,1
41299324,2023-03-22,LITTLE PURITY,BROOKLYN,11215,American,6.0,A,Violations were cited in the following area(s).,2,0,0,40.665178985395,-73.983018875185,4.2,254.0,1.0,"diners,breakfast_brunch",1.0,7.841666666666666,13.3,2.3,0.0,0.0,0.0,14.15,25.566666666666663,79.54166666666667,8.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,3,2,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,diners,0.4037900896395757,A,1
41299324,2024-06-28,LITTLE PURITY,BROOKLYN,11215,American,13.0,A,Violations were cited in the following area(s).,3,2,0,40.665178985395,-73.983018875185,4.2,254.0,1.0,"diners,breakfast_brunch",1.0,20.254166666666663,25.5,15.4,0.0,0.0,0.0,11.804166666666667,24.741666666666664,44.916666666666664,9.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,6,4,2,0,6.0,0.0,2,7.0,1,1,0,1,American,diners,0.4037900896395757,A,1
41299396,2024-03-14,STARBUCKS,MANHATTAN,00nan,Coffee/Tea,22.0,,Violations were cited in the following area(s).,5,2,0,0.0,0.0,2.8,72.0,2.0,coffee,0.0,11.633333333333333,21.2,4.0,0.0,0.0,0.0,8.004166666666666,14.808333333333332,56.208333333333336,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Coffee/Tea,coffee,0.5121628904401145,B,1
41299396,2024-03-25,STARBUCKS,MANHATTAN,00nan,Coffee/Tea,7.0,A,Violations were cited in the following area(s).,2,1,0,0.0,0.0,2.8,72.0,2.0,coffee,0.0,4.041666666666667,10.2,-1.5,0.0,0.0,0.0,15.220833333333331,27.379166666666663,0.0,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,0,1,0,22.0,0.0,2,-15.0,1,1,0,1,Coffee/Tea,coffee,0.5121628904401145,A,1
41299396,2024-09-18,STARBUCKS,MANHATTAN,00nan,Coffee/Tea,3.0,A,Violations were cited in the following area(s).,1,0,0,0.0,0.0,2.8,72.0,2.0,coffee,0.0,20.65,23.9,17.9,0.0,0.0,0.0,12.691666666666668,22.258333333333336,99.79166666666669,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,9,2,3,0,7.0,0.0,3,-4.0,1,1,0,1,Coffee/Tea,coffee,0.5121628904401145,A,1
41299744,2024-09-11,PSARI,QUEENS,11106,Greek,12.0,A,Violations were cited in the following area(s).,2,2,0,40.75611430482,-73.928780773348,3.9,666.0,2.0,"seafood,greek,bars",0.0,18.5375,25.5,12.1,0.0,0.0,0.0,8.283333333333333,16.4375,54.541666666666664,15.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,9,2,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,seafood,0.3052448592145291,A,1
41299756,2023-06-05,LAS CHATAS TAQUERIA & DELI GROCERY,BRONX,10458,Mexican,18.0,,Violations were cited in the following area(s).,3,3,0,40.853708575962,-73.889661037398,4.6,37.0,,mexican,1.0,17.829166666666666,24.0,11.6,0.0,0.0,0.0,11.870833333333332,22.21666666666667,54.541666666666664,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,6,0,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Mexican,mexican,0.1792695407312353,B,1
41299756,2024-03-27,LAS CHATAS TAQUERIA & DELI GROCERY,BRONX,10458,Mexican,9.0,A,Violations were cited in the following area(s).,2,1,0,40.853708575962,-73.889661037398,4.6,37.0,,mexican,1.0,7.45,10.9,4.8,0.6,0.6,0.0,5.079166666666667,11.983333333333334,99.875,6.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,3,2,1,0,18.0,0.0,2,-9.0,1,1,0,1,Mexican,mexican,0.1792695407312353,A,1
41299914,2024-06-17,CHUNG MOO ROLL RICE & DONGA,QUEENS,11354,Korean,46.0,,Violations were cited in the following area(s).,7,5,1,40.760971007155,-73.826821024756,4.0,239.0,1.0,korean,1.0,22.804166666666664,29.5,16.1,0.0,0.0,0.0,14.5625,25.883333333333336,45.083333333333336,14.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,6,0,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Korean,korean,0.3052448592145291,C,1
41299914,2024-11-12,CHUNG MOO ROLL RICE & DONGA,QUEENS,11354,Korean,26.0,B,Violations were cited in the following area(s).,6,3,0,40.760971007155,-73.826821024756,4.0,239.0,1.0,korean,1.0,9.7,12.1,5.6,0.0,0.0,0.0,19.829166666666666,42.19166666666667,8.166666666666666,10.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,11,1,4,0,46.0,1.0,2,-20.0,1,1,0,1,Korean,korean,0.3052448592145291,B,1
41299922,2023-04-05,SEDUTTO,MANHATTAN,10075,Frozen Desserts,29.0,C,Violations were cited in the following area(s).,4,3,1,40.771810350733,-73.95305805999,4.1,252.0,1.0,icecream,1.0,11.720833333333331,13.6,9.4,0.4,0.4,0.0,14.8625,25.929166666666664,96.45833333333331,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,icecream,0.5121628904401145,C,1
41299922,2024-10-17,SEDUTTO,MANHATTAN,10075,Frozen Desserts,28.0,,Violations were cited in the following area(s).,8,3,1,40.771810350733,-73.95305805999,4.1,252.0,1.0,icecream,1.0,9.420833333333333,15.2,3.6,0.0,0.0,0.0,13.6625,25.725,23.75,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,3,4,0,29.0,1.0,2,-1.0,0,1,0,1,Other,icecream,0.5121628904401145,C,1
41299987,2023-04-24,DUNKIN,BRONX,10463,Donuts,7.0,A,Violations were cited in the following area(s).,5,1,0,40.879097412953,-73.905132297295,2.9,27.0,1.0,"coffee,donuts",0.0,11.216666666666669,16.2,6.3,0.0,0.0,0.0,11.55,23.316666666666663,31.916666666666668,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,4,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Donuts,coffee,0.1792695407312353,A,1
41299987,2024-06-21,DUNKIN,BRONX,10463,Donuts,20.0,,Violations were cited in the following area(s).,4,2,0,40.879097412953,-73.905132297295,2.9,27.0,1.0,"coffee,donuts",0.0,27.90833333333333,35.5,22.7,0.0,0.0,0.0,12.1625,24.1375,46.375,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,6,4,2,0,7.0,0.0,2,13.0,0,1,0,1,Donuts,coffee,0.1792695407312353,B,1
41299987,2024-11-13,DUNKIN,BRONX,10463,Donuts,13.0,A,Violations were cited in the following area(s).,3,2,0,40.879097412953,-73.905132297295,2.9,27.0,1.0,"coffee,donuts",0.0,5.133333333333334,9.1,1.4,0.0,0.0,0.0,9.645833333333334,25.058333333333337,3.2916666666666665,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,11,2,4,0,20.0,0.0,3,-7.0,1,1,0,1,Donuts,coffee,0.1792695407312353,A,1
41300703,2023-02-27,PAO DE QUEIJO & CO.,QUEENS,11106,Brazilian,11.0,,Violations were cited in the following area(s).,4,1,0,40.762516107761,-73.92605928813,4.0,421.0,1.0,"brazilian,burgers",1.0,1.5791666666666666,4.9,-2.2,3.8,0.1,2.59,13.191666666666668,25.041666666666668,61.5,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,2,0,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,brazilian,0.3052448592145291,A,1
41300703,2023-03-20,PAO DE QUEIJO & CO.,QUEENS,11106,Brazilian,13.0,A,Violations were cited in the following area(s).,3,1,0,40.762516107761,-73.92605928813,4.0,421.0,1.0,"brazilian,burgers",1.0,3.1625,10.7,-3.2,0.0,0.0,0.0,11.820833333333333,22.620833333333337,0.0,9.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,3,0,1,0,11.0,0.0,2,2.0,1,1,0,1,Other,brazilian,0.3052448592145291,A,1
41300703,2024-07-31,PAO DE QUEIJO & CO.,QUEENS,11106,Brazilian,23.0,,Violations were cited in the following area(s).,5,2,0,40.762516107761,-73.92605928813,4.0,421.0,1.0,"brazilian,burgers",1.0,26.066666666666663,32.0,23.2,9.9,9.9,0.0,12.725,25.370833333333337,70.20833333333333,15.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,7,2,3,0,13.0,0.0,3,10.0,0,1,0,1,Other,brazilian,0.3052448592145291,B,1
41300890,2023-05-17,PEPPINO'S,BROOKLYN,11215,Italian,35.0,,Violations were cited in the following area(s).,3,1,1,40.66823719592,-73.987066210989,4.4,540.0,2.0,"pizza,italian",1.0,15.1125,18.8,10.6,0.0,0.0,0.0,20.329166666666666,36.95,23.291666666666668,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Italian,pizza,0.4037900896395757,C,1
41300890,2024-03-27,PEPPINO'S,BROOKLYN,11215,Italian,10.0,A,Violations were cited in the following area(s).,3,0,0,40.66823719592,-73.987066210989,4.4,540.0,2.0,"pizza,italian",1.0,7.45,10.9,4.8,0.6,0.6,0.0,5.079166666666667,11.983333333333334,99.875,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,2,1,0,35.0,1.0,2,-25.0,1,1,0,1,Italian,pizza,0.4037900896395757,A,1
41300926,2023-01-10,CHIPOTLE MEXICAN GRILL,MANHATTAN,10016,Tex-Mex,2.0,A,Violations were cited in the following area(s).,1,0,0,40.745323478046,-73.982630258585,2.4,104.0,1.0,"mexican,hotdogs",0.0,2.6875,6.3,0.1,0.0,0.0,0.0,9.908333333333331,18.204166666666666,80.54166666666667,6.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,mexican,0.5121628904401145,A,1
41300926,2023-09-20,CHIPOTLE MEXICAN GRILL,MANHATTAN,10016,Tex-Mex,35.0,,Violations were cited in the following area(s).,8,4,1,40.745323478046,-73.982630258585,2.4,104.0,1.0,"mexican,hotdogs",0.0,17.25,23.5,11.7,0.0,0.0,0.0,9.1625,16.195833333333333,27.791666666666668,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,9,2,3,0,2.0,0.0,2,33.0,0,1,0,1,Other,mexican,0.5121628904401145,C,1
41300926,2023-12-12,CHIPOTLE MEXICAN GRILL,MANHATTAN,10016,Tex-Mex,13.0,A,Violations were cited in the following area(s).,3,1,0,40.745323478046,-73.982630258585,2.4,104.0,1.0,"mexican,hotdogs",0.0,2.158333333333333,6.2,-2.2,0.0,0.0,0.0,13.141666666666666,23.229166666666668,6.166666666666667,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,12,1,4,0,35.0,1.0,3,-22.0,1,1,0,1,Other,mexican,0.5121628904401145,A,1
41300926,2024-07-17,CHIPOTLE MEXICAN GRILL,MANHATTAN,10016,Tex-Mex,10.0,A,Violations were cited in the following area(s).,3,1,0,40.745323478046,-73.982630258585,2.4,104.0,1.0,"mexican,hotdogs",0.0,27.383333333333336,32.1,23.9,33.7,33.7,0.0,8.591666666666667,19.35,71.70833333333333,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,2,3,0,13.0,0.0,4,-3.0,1,1,0,1,Other,mexican,0.5121628904401145,A,1
41300940,2023-05-04,COOKIE JAR,STATEN ISLAND,10310,Bakery Products/Desserts,10.0,A,Violations were cited in the following area(s).,2,1,0,40.626335750621,-74.130600143968,4.4,221.0,2.0,bakeries,1.0,10.195833333333333,14.4,6.3,1.7000000000000002,1.7000000000000002,0.0,10.758333333333333,21.775,78.41666666666667,0.0,0.0,0.0,96185.0,492925.0,326334.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Bakery Products/Desserts,bakeries,0.6620358066642998,A,1
41300940,2024-11-22,COOKIE JAR,STATEN ISLAND,10310,Bakery Products/Desserts,2.0,A,Violations were cited in the following area(s).,1,0,0,40.626335750621,-74.130600143968,4.4,221.0,2.0,bakeries,1.0,3.516666666666667,4.9,2.1,14.9,14.8,0.07,17.004166666666666,39.84583333333333,100.0,1.0,0.0,0.0,96185.0,492925.0,326334.0,2024,11,4,4,0,10.0,0.0,2,-8.0,1,1,0,1,Bakery Products/Desserts,bakeries,0.6620358066642998,A,1
41301130,2023-04-13,TAURO RESTAURANT,MANHATTAN,10013,Latin American,26.0,,Violations were cited in the following area(s).,4,3,0,40.725424999406,-74.007616150685,3.5,44.0,1.0,latin,0.0,22.054166666666664,31.1,11.9,0.0,0.0,0.0,13.291666666666666,23.116666666666664,0.0,23.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,3,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Latin American,latin,0.5121628904401145,B,1
41301130,2024-02-15,TAURO RESTAURANT,MANHATTAN,10013,Latin American,8.0,A,Violations were cited in the following area(s).,2,1,0,40.725424999406,-74.007616150685,3.5,44.0,1.0,latin,0.0,-1.0,2.8,-5.4,0.2,0.0,0.14,13.7625,25.5375,39.375,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,2,3,1,0,26.0,0.0,2,-18.0,1,1,0,1,Latin American,latin,0.5121628904401145,A,1
